:0 lp:13347
[1786047601.559744337] [01.561709337] [FAULT] DRV8874 cleared (cmd was 39 at the time)
[1786047601.562706337] [FAULT] DRV8874 cleared (cmd was 40 at the time)
[1786047601.563722337] [FAULT] DRV8874 cleared (cmd was 40 at the time)
[1786047601.564706337] [FAULT] DRV8874 cleared (cmd was 41 at the time)
[1786047601.565711337] [FAULT] DRV8874 cleared (cmd was 41 at the time)
[1786047601.566705337] [FAULT] DRV8874 cleared (cmd was 42 at the time)
[1786047601.567708337] [FAULT] DRV8874 cleared (cmd was 42 at the time)
[1786047601.568690337] [FAULT] DRV8874 cleared (cmd was 43 at the time)
[1786047601.569684337] [FAULT] DRV8874 cleared (cmd was 43 at the time)
[1786047601.570656337] [FAULT] DRV8874 cleared (cmd was 44 at the time)
[1786047601.57161786047601.573653337] [FAULT] DRV8874 cleared (cmd was 45 at the time)
[1786047601.574643337] [FAULT] DRV8874 cleared (cmd was 46 at the time)
[1786047601.575637337] [FAULT] DRV8874 cleared (cmd was 46 at the time)
[1786047601.576610337] [FAULT] DRV8874 cleared (cmd was 47 at the time)
[1786047601.577650337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 47 at the time)
[1786047601.579452337] [FAULT] DRV8874 cleared (cmd was 48 at the time)
[1786047601.580434337] [FAULT] DRV8874 cleared (cmd was 49 at the time)
[1786047601.581426337] [FAULT] DRV8874 cleared (cmd was 49 at the time)
[1786047601.582416337] [FAULT] DRV8874 cleared (cmd was 50 at the time)
[1786047601.583447337] [FAULT] DRV8874 cleared (cmd was 50 at the time)
[1786047601.584488337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/un37] [FAULT] DRV8874 cleared (cmd was 53 at the time)
[1786047601.588286337] [FAULT] DRV8874 cleared (cmd was 53 at the time)
[1786047601.589287337] [FAULT] DRV8874 cleared (cmd was 54 at the time)
[1786047601.593604337] t:222.77s enc:0.0 des:5584.5 err:5584.5 cur:55 cmd:55 | pub:0ms ret:0 lp:95
[1786047601.595286337] [FAULT] DRV8874 cleared (cmd was 57 at the time)
[1786047601.596289337] [FAULT] DRV8874 cleared (cmd was 58 at the time)
[1786047601.597283337] [FAULT] DRV8874 cleared (cmd was 58 at the time)
[1786047601.598267337] [FAULT] DRV8874 cleared (cmd was 59 at the time)
[1786047601.599252337] [FAULT] DRV8874 cleared (cmd was 59 at the time)
[1786047601.600339337] [FAULT] DRV8874 cleared (cmd was 60 at the time)
[1786047601.601354337] [FAULT] DRV8874 cleared (cmd was 60 at the time)
[1786047601.602354337] [FAULT] DRV8874 cleared (cmd was 61 at the time)
[1786047601.603381337] [FAULT] DRV8874 cleared (cmd was 62 at the time)
[1786047601.604388337] [FAULT] DRV8874 cleared (cmd was 62 at the time)
[1786047601.605495337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 63 at the time)
[1786047601.607336337] [FAULT] DRV8874 cleared (cmd was 64 at the time)
[1786047601.608311337] [FAULT] DRV8874 cleared (cmd was 65 at the time)
[1786047601.609300337] [FAULT] DRV8874 cleared (cmd was 65 at the time)
[1786047601.610283337] [FAULT] DRV8874 cleared (cmd was 66 at the time)
[1786047601.611269337] [FAULT] DRV8874 cleared (cmd was 66 at the time)
[1786047601.612251337] [FAULT] DRV8874 cleared (cmd was 67 at the time)
[1786047601.613264337] [FAULT] DRV8874 cleared (cmd was 68 at the time)
[1786047601.614255337] [FAULT] DRV8874 cleared (cmd was 68 at the time)
[1786047601.615247337] [FAULT] DRV8874 cleared (cmd was 69 at the time)
[1786047601.616240337] [FAULT] DRV8874 cleared (cmd was 70 at the time)
[1786047601.617240337] [FAULT] DRV8874 cleared (cmd was 70 at the time)
[1786047601.618220337] [FAULT] DRV8874 cleared (cmd was 71 at the time)
[1786047601.619250337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 71 at the time)
[1786047601.621098337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 73 at the time)
[1786047601.622968337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 73 at the time)
[1786047601.624693337] [FAULT] DRV8874 cleared (cmd was 75 at the time)
[1786047601.625692337] [FAULT] DRV8874 cleared (cmd was 75 at the time)
[1786047601.626688337] [FAULT] DRV8874 cleared (cmd was 76 at the time)
[1786047601.627686337] [FAULT] DRV8874 cleared (cmd was 77 at the time)
[1786047601.628686337] [FAULT] DRV8874 cleared (cmd was 77 at the time)
[1786047601.629686337] [FAULT] DRV8874 cleared (cmd was 78 at the time)
[1786047601.630686337] [FAULT] DRV8874 cleared (cmd was 79 at the time)
[1786047601.631686337] [FAULT] DRV8874 cleared (cmd was 79 at the time)
[1786047601.632697337] [FAULT] DRV8874 cleared (cmd was 80 at the time)
[1786047601.633734337] [01.635744337] [FAULT] DRV8874 cleared (cmd was 82 at the time)
[1786047601.636740337] [FAULT] DRV8874 cleared (cmd was 83 at the time)
[1786047601.637737337] [FAULT] DRV8874 cleared (cmd was 83 at the time)
[1786047601.638733337] [FAULT] DRV8874 cleared (cmd was 84 at the time)
[1786047601.639725337] [FAULT] DRV8874 cleared (cmd was 85 at the time)
[1786047601.640718337] [FAULT] DRV8874 cleared (cmd was 85 at the time)
[1786047601.641754337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 86 at the time)
[1786047601.643738337] [FAULT] DRV8874 cleared (cmd was 87 at the time)
[1786047601.645116337] [FAULT] DRV8874 cleared (cmd was 89 at the time)
[1786047601.646148337] [FAULT] DRV8874 cleared (cmd was 90 at the time)
[1786047601.647144337] [FAULT] DRV8874 cleared (cmd was 90 at the time)
[1786047601.648137337] [FAULT] DRV8874 cleared (cmd was 91 at the time)
[1786047601.649249337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 92 at the time)
[1786047601.651245337] [FAULT] DRV8874 cleared (cmd was 93 at the time)
[1786047601.652250337] [FAULT] DRV8874 cleared (cmd was 94 at the time)
[1786047601.653318337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 95 at the time)
[1786047601.655144337] [FAULT] DRV87] [FAULT] DRV8874 cleared (cmd was 97 at the time)
[1786047601.658143337] [FAULT] DRV8874 cleared (cmd was 98 at the time)
[1786047601.659144337] [FAULT] DRV8874 cleared (cmd was 99 at the time)
[1786047601.660142337] [FAULT] DRV8874 cleared (cmd was 100 at the time)
[1786047601.661198337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 100 at the time)
[1786047601.663043337] [FAULT] DRV8874 cleared (cmd was 102 at the time)
[1786047601.664116337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 103 at the time)
[1786047601.665946337] [FAULT] DRV8874 cleared (cmd was 103 at the time)
[1786047601.667058337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 105 at the time)
[1786047601.668947337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 106 at the time)
[1786047601.670688337] [FAULT] DRV8874 cleared (cmd was 107 at the time)
[1786047601.671680337] [FAULT] DRV8874 cleared (cmd was 108 at the time)
[1786047601.672700337] [FAULT] DRV8874 cleared (cmd was 109 at the time)
[1786047601.673755337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 110 at the time)
[1786047601.675597337] [FAULT] DRV8874 cleared (cmd was 111 at the time)
r-current/over-temp/under-voltage) (cmd was 113 at the time)
[1786047601.679480337] [FAULT] DRV8874 cleared (cmd was 114 at the time)
[1786047601.680480337] [FAULT] DRV8874 cleared (cmd was 115 at the time)
[1786047601.681498337] [FAULT] DRV8874 cleared (cmd was 116 at the time)
[1786047601.682556337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 117 at the time)
[1786047601.684458337] [FAULT] DRV8874 cleared (cmd was 118 at the time)
[1786047601.685506337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 119 at the time)
[1786047601.687331337] [FAULT] DRV8874 cleared (cmd was 121 at the time)
[1786047601.688327337] [FAULT] DRV8874 cleared (cmd was 122 at the time)
[1786047601.689337337] [FAULT] DRV8874 cleared (cmd was 122 at the time)
[1786047601.693438337] t:222.87s enc:0.0 des:12500.8 err:12500.8 cur:40 cmd:125 | pub:0ms ret:0 lp:81
[1786047601.695267337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 127 at the time)
[1786047601.697154337] [FAULT] DRV8874 cleared (cmd was 129 at the time)
[1786047601.698218337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 130 at the time)
[1786047601.700042337] [FAULT] DRV8874 cleared (cmd was 132 at the time)
[1786047601.701052337] [FAULT] DRV8874 cleared (cmd was 132 at the time)
[1786047601.702178337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 133 at the time)
[1786047601.704122337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 135 at the time)
[1786047601.706010337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 137 at the time)
[1786047601.707970337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 138 at the time)
[1786047601.709760337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 139 at the time)
[1786047601.711583337] [FAULT] DRV8874 cleared (cmd was 141 at the time)
[1786047601.712601337] [FAULT] DRV8874 cleared (cmd was 142 at the time)
[1786047601.713635337] [FAULT] DRV8874 cleared (cmd was 143 at the time)
[1786047601.714647337] [FAULT] DRV8874 cleared (cmd was 144 at the time)
[1786047601.715701337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 145 at the time)
[1786047601.717557337] [FAULT] DRV8874 cleared (cmd was 146 at the time)
[1786047601.718609337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 147 at the time)
[1786047601.720433337] [FAULT] DRV8874 cleared (cmd was 149 at the time)
[1786047601.721434337] [FAULT] DRV8874 cleared (cmd was 150 at the time)
[1786047601.722454337] [FAULT] DRV8874 cleared (cmd was 151 at the time)
[1786047601.723518337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 152 at the time)
[1786047601.725346337] [FAULT] DRV8874 cleared (cmd was 154 at the time)
[1786047601.726346337] [FAULT] DRV8874 cleared (cmd was 155 at the time)
[1786047601.727347337] [FAULT] DRV8874 cleared (cmd was 155 at the time)
[1786047601.728352337] [FAULT] DRV8874 cleared (cmd was 156 at the time)
[1786047601.729400337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 157 at the time)
[1786047601.731252337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 159 at the time)
[1786047601.733109337] [FAULT] DRV8874 cleared (cmd was 161 at the time)
[1786047601.734134337] [FAULT] DRV8874 cleared (cmd was 162 at the time)
[1786047601.735136337] [FAULT] DRV8874 cleared (cmd was 163 at the time)
[1786047601.736134337] [FAULT] DRV8874 cleared (cmd was 164 at the time)
[1786047601.737137337] [FAULT] DRV8874 cleared (cmd was 165 at the time)
[1786047601.738136337] [FAULT] DRV8874 cleared (cmd was 166 at the time)
[1786047601.739142337] [FAULT] DRV8874 cleared (cmd was 167 at the time)
[1786047601.740146337] [FAULT] DRV8874 cleared (cmd was 168 at the time)
[1786047601.741150337] [FAULT] DRV8874 cleared (cmd was 169 at the time)
[1786047601.742148337] [FAULT] DRV8874 cleared (cmd was 170 at the time)
[1786047601.743220337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 171 at the time)
[1786047601.745140337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 172 at the time)
[1786047601.747304337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 174 at the time)
[1786047601.749228337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 176 at the time)
[1786047601.751269337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 178 at the time)
[1786047601.753173337] [FAULT] DRV8874 cleared (cmd was 180 at the time)
[1786047601.754198337] [FAULT] DRV8874 cleared (cmd was 181 at the time)
[1786047601.755251337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 182 at the time)
[1786047601.757118337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 184 at the time)
[1786047601.758936337] [FAULT] DRV8874 cleared (cmd was 185 at the time)
[1786047601.759937337] [FAULT] DRV8874 cleared (cmd was 186 at the time)
[1786047601.760940337] [FAULT] DRV8874 cleared (cmd was 187 at the time)
[1786047601.761940337] [FAULT] DRV8874 cleared (cmd was 188 at the time)
[1786047601.763018337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 190 at the time)
[1786047601.764794337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 191 at the time)
[1786047601.766684337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 193 at the time)
[1786047601.768571337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 195 at the time)
[1786047601.770433337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 197 at the time)
[1786047601.772293337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 200 at the time)
[1786047601.774334337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 202 at the time)
[1786047601.776196337] [FAULT] DRV8874 cleared (cmd was 204 at the time)
[1786047601.777248337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 205 at the time)
[1786047601.779117337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 207 at the time)
[1786047601.780940337] [FAULT] DRV8874 cleared (cmd was 208 at the time)
[1786047601.781950337] [FAULT] DRV8874 cleared (cmd was 210 at the time)
[1786047601.783032337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 211 at the time)
[1786047601.784916337] [FAULT] DRV8874 cleared (cmd was 212 at the time)
[1786047601.785974337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 213 at the time)
[1786047601.787700337] [FAULT] DRV8874 cleared (cmd was 215 at the time)
[1786047601.788739337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 216 at the time)
[1786047601.793350337] t:222.97s enc:0.0 des:22125.9 err:22125.9 cur:48 cmd:221 | pub:1ms ret:0 lp:67
[1786047601.795153337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 224 at the time)
[1786047601.797050337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 226 at the time)
[1786047601.798927337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 227 at the time)
[1786047601.800695337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 230 at the time)
[1786047601.802547337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 232 at the time)
[1786047601.804480337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 234 at the time)
[1786047601.806408337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 236 at the time)
[1786047601.808276337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 238 at the time)
[1786047601.810180337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 241 at the time)
[1786047601.812070337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 243 at the time)
[1786047601.813966337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 244 at the time)
[1786047601.815732337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 246 at the time)
[1786047601.817594337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 249 at the time)
[1786047601.819422337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 251 at the time)
[1786047601.821214337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 253 at the time)
[1786047601.822986337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 255 at the time)
[1786047601.892460337] t:223.07s enc:0.0 des:34076.8 err:34076.8 cur:0 cmd:255 | pub:0ms ret:0 lp:9082
[1786047601.992511337] t:223.17s enc:0.0 des:48434.6 err:48434.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13302
[1786047602.092586337] t:223.27s enc:0.0 des:64869.4 err:64869.4 cur:0 cmd:255 | pub:0ms ret:0 lp:13294
[1786047602.192567337] t:223.37s enc:0.0 des:83259.9 err:83259.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13250
[1786047602.292395337] t:223.47s enc:0.0 des:103054.9 err:103054.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13281
[1786047602.392585337] t:223.57s enc:0.0 des:124044.8 err:124044.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13291
[1786047602.492474337] t:223.67s enc:0.0 des:145767.0 err:145767.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13258
[1786047602.592684337] t:223.77s enc:0.0 des:168338.1 err:168338.1 cur:0 cmd:255 | pub:1ms ret:0 lp:13287
[1786047602.692412337] t:223.87s enc:0.0 des:190961.2 err:190961.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13255
[1786047602.792444337] t:223.97s enc:0.0 des:213394.2 err:213394.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13278
[1786047602.892608337] t:224.07s enc:0.0 des:235136.3 err:235136.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13284
[1786047602.992478337] t:224.17s enc:0.0 des:256175.3 err:256175.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13270
[1786047603.092519337] t:224.27s enc:0.0 des:276016.0 err:276016.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13294
[1786047603.192523337] t:224.37s enc:0.0 des:294342.3 err:294342.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13286
[1786047603.292681337] t:224.47s enc:0.0 des:310862.8 err:310862.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13258
[1786047603.392462337] t:224.57s enc:0.0 des:325425.6 err:325425.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13257
[1786047603.492419337] t:224.67s enc:0.0 des:337574.0 err:337574.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13280
[1786047603.592710337] t:224.77s enc:0.0 des:347234.4 err:347234.4 cur:0 cmd:255 | pub:1ms ret:0 lp:13291
[1786047603.692604337] t:224.87s enc:0.0 des:354217.2 err:354217.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13254
[1786047603.792360337] t:224.97s enc:0.0 des:358515.6 err:358515.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13254
[1786047603.892400337] t:225.07s enc:0.0 des:359999.3 err:359999.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13295
[1786047603.992526337] t:225.17s enc:0.0 des:358623.5 err:358623.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13296
[1786047604.092584337] t:225.27s enc:0.0 des:354435.9 err:354435.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13260
[1786047604.192513337] t:225.37s enc:0.0 des:347547.1 err:347547.1 cur:0 cmd:255 | pub:0ms ret:0 lp:13254
[1786047604.292567337] t:225.47s enc:0.0 des:337902.2 err:337902.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13279
[1786047604.392579337] t:225.57s enc:0.0 des:325923.1 err:325923.1 cur:0 cmd:255 | pub:0ms ret:0 lp:13225
[1786047604.492545337] t:225.67s enc:0.0 des:311565.5 err:311565.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13263
[1786047604.592450337] t:225.77s enc:0.0 des:295130.7 err:295130.7 cur:0 cmd:255 | pub:0ms ret:0 lp:13274
[1786047604.692630337] t:225.87s enc:0.0 des:276757.5 err:276757.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13292
[1786047604.792614337] t:225.97s enc:0.0 des:256972.9 err:256972.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13246
[1786047604.892652337] t:226.07s enc:0.0 des:235968.2 err:235968.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13257
[1786047604.992756337] t:226.17s enc:0.0 des:214094.2 err:214094.2 cur:0 cmd:255 | pub:0ms ret:0 lp:13255
[1786047605.092491337] t:226.27s enc:0.0 des:191813.6 err:191813.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13234
[1786047605.191552337] [watchdog] ping result: 0 | ros_connected: 1 | heap: 178376
[1786047605.194610337] t:226.37s enc:0.0 des:168532.3 err:168532.3 cur:0 cmd:255 | pub:1ms ret:0 lp:13015
[1786047605.294632337] t:226.47s enc:0.0 des:146188.8 err:146188.8 cur:0 cmd:255 | pub:0ms ret:0 lp:13255
[1786047605.394447337] t:226.57s enc:0.0 des:124433.5 err:124433.5 cur:0 cmd:255 | pub:0ms ret:0 lp:13260
[1786047605.494520337] t:226.67s enc:0.0 des:103271.6 err:103271.6 cur:0 cmd:255 | pub:0ms ret:0 lp:13292
[1786047605.594441337] t:226.77s enc:0.0 des:83433.0 err:83433.0 cur:0 cmd:255 | pub:0ms ret:0 lp:13251
[1786047605.694579337] t:226.87s enc:0.0 des:65183.9 err:65183.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13300
[1786047605.794535337] t:226.97s enc:0.0 des:48827.3 err:48827.3 cur:0 cmd:255 | pub:0ms ret:0 lp:13266
[1786047605.894484337] t:227.07s enc:0.0 des:34411.9 err:34411.9 cur:0 cmd:255 | pub:0ms ret:0 lp:13285
[1786047605.965159337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 254 at the time)
[1786047605.967045337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 252 at the time)
[1786047605.968789337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 250 at the time)
[1786047605.970633337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 248 at the time)
[1786047605.972473337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 246 at the time)
[1786047605.974318337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 244 at the time)
[1786047605.976172337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 241 at the time)
[1786047605.978051337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 239 at the time)
[1786047605.979931337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 238 at the time)
[1786047605.981703337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 236 at the time)
[1786047605.983572337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 233 at the time)
[1786047605.985434337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 231 at the time)
[1786047605.987298337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 229 at the time)
[1786047605.989184337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 227 at the time)
[1786047605.991070337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 225 at the time)
[1786047605.995371337] t:227.17s enc:0.0 des:22130.0 err:22130.0 cur:313 cmd:221 | pub:0ms ret:0 lp:9536
[1786047605.997251337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 218 at the time)
[1786047605.999169337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 216 at the time)
[1786047606.001229337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 214 at the time)
[1786047606.003255337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 212 at the time)
[1786047606.005161337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 210 at the time)
[1786047606.007035337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 207 at the time)
[1786047606.009007337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 206 at the time)
[1786047606.010908337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 204 at the time)
[1786047606.012680337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 202 at the time)
[1786047606.014493337] [FAULT] DRV8874 cleared (cmd was 200 at the time)
[1786047606.015496337] [FAULT] DRV8874 cleared (cmd was 199 at the time)
[1786047606.016546337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 198 at the time)
[1786047606.018430337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 196 at the time)
[1786047606.020306337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 194 at the time)
[1786047606.022160337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 192 at the time)
[1786047606.024027337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 190 at the time)
[1786047606.025794337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 189 at the time)
[1786047606.027668337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 187 at the time)
[1786047606.029502337] [FAULT] DRV8874 cleared (cmd was 185 at the time)
[1786047606.030553337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 184 at the time)
[1786047606.032421337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 182 at the time)
[1786047606.034274337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 180 at the time)
[1786047606.036091337] [FAULT] DRV8874 cleared (cmd was 178 at the time)
[1786047606.037088337] [FAULT] DRV8874 cleared (cmd was 177 at the time)
[1786047606.038117337] [FAULT] DRV8874 cleared (cmd was 176 at the time)
[1786047606.039134337] [FAULT] DRV8874 cleared (cmd was 175 at the time)
[1786047606.040176337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 174 at the time)
[1786047606.041990337] [FAULT] DRV8874 cleared (cmd was 172 at the time)
[1786047606.043037337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 171 at the time)
[1786047606.044807337] [FAULT] DRV8874 FAULT ACTIVE (over-current/over-temp/under-voltage) (cmd was 170 at the time)
